id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1052572212908819660,Bardham 21 Point Avenue,84586909,Great Ocean Road Holidays,,Colac Otway,-38.7219,143.71602,Entire home/apt,111.0,2,0,,,539,273,0,
1052572714729910810,Number 6 @ The Bay,84586909,Great Ocean Road Holidays,,Colac Otway,-38.75267,143.66412,Entire home/apt,363.0,2,0,,,539,263,0,
1052581770715736502,The Dunes 1,84586909,Great Ocean Road Holidays,,Colac Otway,-38.75188,143.66751,Entire home/apt,309.0,2,0,,,539,255,0,
1052581771581472234,Lorne Chalet Apartment 36,84586909,Great Ocean Road Holidays,,Surf Coast,-38.53835,143.97251,Entire home/apt,478.0,2,0,,,539,283,0,
1052587303660233552,Four Kings 3,84586909,Great Ocean Road Holidays,,Surf Coast,-38.41406,144.18749,Entire home/apt,315.0,2,0,,,539,271,0,
1052596864995522683,Rivernook,84586909,Great Ocean Road Holidays,,Surf Coast,-38.41234,144.18866,Entire home/apt,343.0,2,0,,,539,282,0,
1052596871106195386,Apartment 13 Pacific Apartments,84586909,Great Ocean Road Holidays,,Surf Coast,-38.54868,143.98563,Entire home/apt,394.0,2,0,,,539,270,0,
1052596872083958870,Albion - Stylish & Stunning,84586909,Great Ocean Road Holidays,,Colac Otway,-38.74445,143.66803,Entire home/apt,457.0,2,0,,,539,279,0,
1053108038015678024,Coastal Haven Tiny Home - Port Fairy Tiny Homes,545951685,Mitchell,,Moyne,-38.34867,142.34067,Entire home/apt,264.0,1,71,2024-12-24,5.87,2,332,71,
1053118245909530219,Coastal Sunset Tiny Homes - Port Fairy Tiny Homes,545951685,Mitchell,,Moyne,-38.34862,142.3406,Entire home/apt,214.0,1,108,2024-12-21,9.18,2,327,108,
1053236084047069208,Moggs Creek Luxury Escape,84586909,Great Ocean Road Holidays,,Surf Coast,-38.46261,144.06647,Entire home/apt,3761.0,2,0,,,539,300,0,
1053236609355930469,Polwarth,84586909,Great Ocean Road Holidays,,Surf Coast,-38.53805,143.97183,Entire home/apt,300.0,2,0,,,539,27,0,
1053236624939215186,"Skyline - Serenity, Space And Free Wi-Fi",84586909,Great Ocean Road Holidays,,Surf Coast,-38.51768,143.98711,Entire home/apt,711.0,2,0,,,539,286,0,
1053237096924306792,Salt on Walker,84586909,Great Ocean Road Holidays,,Surf Coast,-38.40311,144.18928,Entire home/apt,562.0,2,0,,,539,269,0,
1053237102512585471,Beachview,84586909,Great Ocean Road Holidays,,Surf Coast,-38.5418,143.97051,Entire home/apt,420.0,2,0,,,539,281,0,
1053237110718921031,Chatby House,84586909,Great Ocean Road Holidays,,Surf Coast,-38.52934,143.98016,Entire home/apt,435.0,2,0,,,539,279,0,
1053237600190170741,Oasis on Weir,84586909,Great Ocean Road Holidays,,Surf Coast,-38.40514,144.18094,Entire home/apt,326.0,2,0,,,539,292,0,
1053237615202283084,Apartment 26 Pacific Apartments,84586909,Great Ocean Road Holidays,,Surf Coast,-38.54862,143.98428,Entire home/apt,326.0,2,0,,,539,113,0,
1053237618768359636,Moggini - 9 Boyd Avenue,84586909,Great Ocean Road Holidays,,Surf Coast,-38.46801,144.06085,Entire home/apt,697.0,2,0,,,539,170,0,
1053237620018262229,Serena - A serene holiday escape,84586909,Great Ocean Road Holidays,,Surf Coast,-38.52362,143.98353,Entire home/apt,666.0,2,0,,,539,236,0,
1053857902716732792,Stone's Throw Cottage - Tranquil Country Retreat,378432576,Sarah,,Colac Otway,-38.34279,143.78434,Entire home/apt,500.0,2,25,2024-12-13,3.35,2,255,25,
1053971429702364863,Sky High House,84586909,Great Ocean Road Holidays,,Colac Otway,-38.63063,143.88535,Entire home/apt,411.0,2,7,2024-12-09,0.68,539,280,7,
1053973944568164615,Joy Apartment 2,84586909,Great Ocean Road Holidays,,Surf Coast,-38.54061,143.97606,Entire home/apt,435.0,2,2,2024-11-16,0.22,539,256,2,
1053987700572439210,G&G Accessible Lifestyle @ 12,400389183,Giovanni,,Greater Geelong,-38.24624,144.37587,Entire home/apt,540.0,1,1,2023-12-29,0.08,2,250,1,
1054020257366299801,Bay Vista,84586909,Great Ocean Road Holidays,,Surf Coast,-38.54259,143.97476,Entire home/apt,762.0,2,0,,,539,267,0,
1054020262530146087,Cowallinga,84586909,Great Ocean Road Holidays,,Surf Coast,-38.465893573854,144.08478276994,Entire home/apt,460.0,2,0,,,539,288,0,
1054032326840343486,"Azure - Absolute Beachfront Luxury, Wifi, Spa",84586909,Great Ocean Road Holidays,,Surf Coast,-38.5314,143.97868,Entire home/apt,1075.0,2,0,,,539,257,0,
1054034337644978139,Beach Side,84586909,Great Ocean Road Holidays,,Surf Coast,-38.45913,144.10807,Entire home/apt,270.0,2,0,,,539,243,0,
1054037360643991712,"SeaEsta - Cosy, Great Styling And Free Wi-Fi",84586909,Great Ocean Road Holidays,,Surf Coast,-38.5254,143.98086,Entire home/apt,457.0,2,1,2024-01-21,0.09,539,261,1,
1054038367795762092,View Point,84586909,Great Ocean Road Holidays,,Surf Coast,-38.42136,144.1765,Entire home/apt,523.0,2,2,2024-01-27,0.18,539,273,2,
1054040377742029315,Shorebreak - Listen To The Waves,84586909,Great Ocean Road Holidays,,Colac Otway,-38.62923,143.89894,Entire home/apt,354.0,2,0,,,539,284,0,
1054040887265842777,Absolute Beachfront Views,84586909,Great Ocean Road Holidays,,Colac Otway,-38.74256133548,143.67426964602,Entire home/apt,260.0,2,0,,,539,266,0,
1054043399234196235,Bristol Beach House,84586909,Great Ocean Road Holidays,,Surf Coast,-38.3302,144.32116,Entire home/apt,300.0,2,1,2024-11-03,0.54,539,286,1,
1054043898197330513,Anglesea River Apartment 22,84586909,Great Ocean Road Holidays,,Surf Coast,-38.40828,144.18463,Entire home/apt,220.0,2,0,,,539,294,0,
1054050945876273457,Beach Belle Lorne,84586909,Great Ocean Road Holidays,,Surf Coast,-38.52889,143.97654,Entire home/apt,434.0,2,0,,,539,286,0,
1054066554443503683,"Huggins, 20 Cawood Street",84586909,Great Ocean Road Holidays,,Colac Otway,-38.74906,143.66727,Entire home/apt,201.0,2,1,2024-03-09,0.1,539,277,1,
1054072593990859643,Edith's House,84586909,Great Ocean Road Holidays,,Surf Coast,-38.46301,144.08356,Entire home/apt,270.0,2,0,,,539,226,0,
1054073591976906480,Summer By The Bay,84586909,Great Ocean Road Holidays,,Surf Coast,-38.5192,143.9876,Entire home/apt,350.0,2,3,2024-05-11,0.31,539,281,3,
1054074107991599059,Panoramic Views,84586909,Great Ocean Road Holidays,,Surf Coast,-38.45732,144.10501,Entire home/apt,251.0,2,2,2024-10-05,0.65,539,269,2,
1054075107824583721,Hideaway At Wye,84586909,Great Ocean Road Holidays,,Colac Otway,-38.63895,143.89132,Entire home/apt,410.0,2,3,2024-09-29,0.61,539,273,3,
1054076617637183913,Oak And Pine,84586909,Great Ocean Road Holidays,,Colac Otway,-38.75588,143.66339,Entire home/apt,171.0,2,2,2024-05-05,0.21,539,11,2,
1054079129980500284,Sea Loft,84586909,Great Ocean Road Holidays,,Colac Otway,-38.75419,143.66066,Entire home/apt,229.0,2,3,2024-11-16,1.03,539,266,3,
1054081649134366079,Maddlyn - Cosy wood fire in a prime location,84586909,Great Ocean Road Holidays,,Surf Coast,-38.54754,143.97965,Entire home/apt,354.0,2,0,,,539,255,0,
1054083159871597411,Anglesea River Apartment On Noble,84586909,Great Ocean Road Holidays,,Surf Coast,-38.40819,144.18588,Entire home/apt,220.0,2,0,,,539,265,0,
1054532127084041295,Aqua Blue,84586909,Great Ocean Road Holidays,,Colac Otway,-38.74826,143.67012,Entire home/apt,241.0,2,1,2024-08-19,0.23,539,189,1,
1054561196865515065,Dunkeld getaway,326965688,Felicity,,Southern Grampians,-37.64813,142.35215,Entire home/apt,260.0,1,31,2024-12-19,3.18,1,145,31,
1054757853652292684,Modern apartment close to Geelong CBD,91028798,Dragana,,Greater Geelong,-38.1534756,144.3629217,Entire home/apt,219.0,28,100,2024-12-25,8.31,1,353,100,
1054795339337911593,"Xmas Luxury Beach House Sleeps 10, LGBTQ+ Friendly",182739253,David,,Surf Coast,-38.3058826,144.3346104,Entire home/apt,666.0,1,87,2024-12-26,7.21,1,111,87,
1054834960037556136,The Little Farmhouse-Historic Ocean View Homestead,8946631,Holly,,Corangamite,-38.59125,142.98784,Entire home/apt,455.0,1,63,2024-12-21,5.46,2,20,63,
1054869143496385697,Sandy feet retreat,20744596,Mellissa,,Moyne,-38.60065,142.86758,Entire home/apt,957.0,1,71,2024-12-24,5.9,15,257,71,
1055209781234919740,Central & Cosy Family Retreat!,64110237,Dale,,Greater Geelong,-38.15791,144.3377,Entire home/apt,375.0,2,19,2024-12-22,1.62,1,153,19,
1055363050091741473,Historic Benambra c1883 - Room -   'Lonsdale Suite,62979438,Belinda,,Queenscliffe,-38.26579,144.66235,Private room,464.0,1,0,,,3,322,0,
1055364104264969762,Room at Historic Benambra c1883 - 'Rosebud',62979438,Belinda,,Queenscliffe,-38.26579,144.66235,Private room,469.0,1,1,2024-04-07,0.11,3,325,1,
1055364388984863896,Historic Benambra Cottage  - Built c.1860,62979438,Belinda,,Queenscliffe,-38.26577,144.66235,Entire home/apt,601.0,1,20,2024-11-24,1.68,3,317,20,
1055376590697613388,"River Vu Caravan Park 
Joey Van",164082926,Patricia,,Glenelg,-38.04814,141.0084,Entire home/apt,100.0,2,0,,,4,232,0,
1055573423741930519,Gill Road Beach House,64154366,Simone,,Greater Geelong,-38.28327,144.60459,Entire home/apt,750.0,2,2,2024-11-30,0.21,1,240,2,
1055960783264336338,Riverside Charm - A stone's throw to the river,449664812,Host On The Coast,,Greater Geelong,-38.27594,144.49502,Entire home/apt,888.0,2,9,2024-07-08,0.76,61,159,9,
1056050707983028304,Eagles Nest,436105044,Airready,,Surf Coast,-38.456685,144.1163235,Entire home/apt,818.0,2,14,2024-11-05,1.17,57,24,14,
1056096519036059746,Mibnb York St Geelong,116617594,Michael,,Greater Geelong,-38.13648,144.35336,Entire home/apt,496.0,2,36,2024-12-22,2.98,7,321,36,
1056299129745541608,Central Comfort in Portarlington,476707650,Sophie,,Greater Geelong,-38.116844,144.659978,Entire home/apt,306.0,2,7,2024-10-05,0.58,9,54,7,
1056809685007225211,Hidden Gem in Clifton Springs,553220914,Jo,,Greater Geelong,-38.15881,144.57909,Entire home/apt,200.0,1,38,2024-12-24,3.79,1,247,38,
1057422266409753214,Oak Anchor I Luxury Ocean Grove Retreat,29902659,Debbie Regional Escapes,,Greater Geelong,-38.25078,144.557,Entire home/apt,1088.0,2,21,2024-10-20,1.83,117,164,21,
1057429321198075067,Deep Creek Getaway,2053027,Janette And Kelvin,,Surf Coast,-38.3221,144.32731,Entire home/apt,386.0,2,61,2024-12-26,5.79,1,169,61,
1057494315519534484,Glamping with a stunning view,10814850,Sam,,Colac Otway,-38.69493,143.80163,Private room,424.0,1,22,2024-12-06,1.81,27,69,22,
1057649875201306069,Eastern Beach Retreat,259108389,Michael,,Greater Geelong,-38.14815,144.3711,Entire home/apt,310.0,2,1,2024-03-17,0.1,1,178,1,
1058202552044922457,2 bedroom fully self contained,14215150,Christine,,Greater Geelong,-38.1765,144.32553,Entire home/apt,184.0,1,0,,,11,136,0,
1058228599647663624,14 Scenic Studio,29902659,Debbie Regional Escapes,,Greater Geelong,-38.17031,144.30981,Private room,199.0,2,13,2024-09-20,1.09,117,150,13,
1058972446527726889,Strawbale Sanctuary,553717366,Jodi,,Greater Geelong,-38.21797,144.54097,Entire home/apt,226.0,1,18,2024-12-26,1.51,2,244,18,
1059175188165202163,Away at Aireys Inlet Getaway Studio 9,156871361,Away At Aireys Inlet,,Surf Coast,-38.464034112886274,144.1042948141694,Private room,420.0,1,3,2024-08-25,0.32,8,234,3,
1059613888383136522,Beachfront Bliss at Villa Sarina,87876780,Tamir,,Colac Otway,-38.72434,143.71218,Entire home/apt,693.0,2,22,2024-12-17,1.96,1,235,22,
1059725774801833502,Studio 15: Walk to town. 5 min drive to beach,76090574,Jane,,Surf Coast,-38.31408,144.32115,Entire home/apt,155.0,2,19,2024-11-10,1.62,2,19,19,
1060489874829743407,Clydesville,98096620,Damian Allan,,Queenscliffe,-38.26626,144.66335,Entire home/apt,848.0,2,2,2024-04-28,0.23,102,124,2,
1060527693671208258,Treetops Garden Suite,69280503,David,,Queenscliffe,-38.26842,144.66028,Entire home/apt,150.0,2,17,2024-12-12,1.45,2,221,17,
1061088113256883120,King Tide Apartment,44160288,Port Fairy Retreats,,Moyne,-38.39087,142.22092,Entire home/apt,443.0,2,2,2024-09-29,0.3,4,48,2,
1061132574030101190,Light & bright courtyard house,54445143,Alexandra,,Surf Coast,-38.32065,144.30802,Entire home/apt,366.0,2,8,2024-09-29,0.71,1,14,8,
1061192248898278917,Endless Summer Surfside Cottage Ocean Grove,468650585,James,,Greater Geelong,-38.2691084,144.5177849,Entire home/apt,240.0,4,17,2024-12-26,1.47,1,145,17,
1061855029263430052,Waterfront 4BR home short and long stays,534136914,Short And Long Stays,,Greater Geelong,-38.13527,144.35508,Entire home/apt,670.0,2,2,2024-10-12,0.22,3,145,2,
1061861561241799103,Private Getaway - Portarlington!,46692184,Aife,,Greater Geelong,-38.1154762,144.6446098,Entire home/apt,208.0,2,11,2024-12-26,0.94,1,242,11,
1061893040791774916,Aries Sand,225459189,Bellarine Getaways (Vic) Pty Ltd,,Greater Geelong,-38.26974,144.54232,Entire home/apt,434.0,3,2,2024-01-28,0.17,11,323,2,
1061962135126174988,Pet Friendly Portside Beauty,116782006,Nicole,,Greater Geelong,-38.11774,144.65481,Entire home/apt,333.0,2,26,2024-12-08,2.98,1,66,26,
1061973716244142558,Bellarine golfers retreat,536058324,Robert,,Greater Geelong,-38.1236,144.66695,Entire home/apt,800.0,2,1,2024-02-11,0.09,2,320,1,
1061992011741166569,Ella Rose Escape,503160175,Leanne,,Moyne,-38.36349,142.23672,Entire home/apt,350.0,1,4,2024-11-09,0.41,1,351,4,
1061995799993320030,Mid century coastal retreat,188827493,Catherine,,Queenscliffe,-38.282272,144.6062182,Entire home/apt,300.0,2,1,2024-11-23,0.83,1,330,1,
1063137760255229439,Corporate or Family Holiday stay,168066985,Nicholas,,Greater Geelong,-38.11827,144.34168,Entire home/apt,307.0,2,11,2024-12-12,1.03,36,237,11,
1063346259396889333,Big Torquay beach house: 500m to the beach or town,475584,Simon,,Surf Coast,-38.3297,144.32139,Entire home/apt,369.0,2,20,2024-12-24,1.78,1,15,20,
